Format Version,1.25,Take Name,Take 2025-04-28 04.26.55 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-04-28 04.26.56.086 PM,Capture Start Frame,288444,Total Frames in Take,1575,Total Exported Frames,1575,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key,key,key,key,key,key
,ID,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6,DDBA107A247B11F0B926ABA502A085B6
,Parent,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
610,5.083333,-43.296661,4.444204,-8.922817,-16.296799,-89.220520,396.168854
611,5.091667,-43.099724,4.436825,-10.040151,-16.155155,-89.252655,396.312164
612,5.100000,-42.909863,4.428309,-11.227950,-16.016293,-89.299721,396.441071
613,5.108333,-42.728607,4.382770,-12.540784,-15.914663,-89.361023,396.573792
614,5.116667,-42.528137,4.277352,-14.026917,-15.851521,-89.426300,396.649567
615,5.125000,-42.291374,4.155032,-15.668217,-15.854853,-89.529671,396.782532
616,5.133333,-42.035458,4.007085,-17.394491,-15.934915,-89.636864,396.904480
617,5.141667,-41.909668,3.874144,-18.413071,-15.980541,-89.700943,397.010895
618,5.150000,-41.832428,3.850874,-18.415207,-16.008694,-89.720909,397.164551
619,5.158333,-41.791981,3.840284,-18.582943,-15.988270,-89.716866,397.281677
620,5.166667,-41.754704,3.849677,-18.608772,-15.949820,-89.724319,397.358124
621,5.175000,-41.748154,3.838645,-18.646746,-15.958868,-89.725060,397.385223
622,5.183333,-41.766296,3.721202,-18.736654,-16.039320,-89.722275,397.394287
623,5.191667,-41.697544,3.431026,-19.929926,-16.114229,-89.750504,397.415161
624,5.200000,-41.494213,2.880597,-23.171974,-16.232296,-89.835823,397.584961
625,5.208333,-41.177967,2.518306,-25.317741,-16.378798,-89.996864,397.748688
626,5.216667,-41.064846,2.309731,-26.419558,-16.541552,-90.037270,397.906464
627,5.225000,-41.070728,2.114767,-27.233425,-16.612101,-90.028145,398.064056
628,5.233333,-41.033318,2.023543,-27.928972,-16.586252,-90.038322,398.139374
629,5.241667,-41.019154,1.942192,-28.679161,-16.573231,-90.072014,398.220093
630,5.250000,-40.947346,1.838027,-29.482853,-16.606537,-90.128807,398.277771
631,5.258333,-40.890270,1.779772,-30.341270,-16.623661,-90.143051,398.254242
632,5.266667,-40.811298,1.800953,-31.090488,-16.544012,-90.148453,398.194397
633,5.275000,-40.726166,1.837011,-31.791636,-16.453489,-90.159660,398.197876
634,5.283333,-40.601456,1.869968,-32.499489,-16.398333,-90.162186,398.156586
635,5.291667,-40.429661,1.873677,-33.167610,-16.315445,-90.123230,398.079956
636,5.300000,-40.321812,1.936685,-33.624729,-16.184658,-90.124344,398.051849
637,5.308333,-40.228485,2.024955,-33.952045,-16.080774,-90.116730,398.031830
638,5.316667,-40.128742,2.057956,-34.269241,-16.039410,-90.089447,398.002686
639,5.325000,-40.025372,2.090685,-34.597515,-15.972466,-90.076485,397.984497
640,5.333333,-39.960052,2.136944,-34.813522,-15.892070,-90.071907,398.041382
641,5.341667,-39.849133,2.135846,-35.099640,-15.864352,-90.067558,398.063263
642,5.350000,-39.716026,2.093932,-35.650578,-15.906915,-90.043037,398.083069
643,5.358333,-39.517838,2.055649,-36.328842,-15.941962,-90.084160,398.125458
644,5.366667,-39.257412,1.992831,-36.989403,-15.981339,-90.149559,398.139496
645,5.375000,-38.967228,1.966092,-37.657024,-16.037159,-90.239784,398.185669
646,5.383333,-38.800861,1.938134,-38.112225,-16.051153,-90.266121,398.210785
647,5.391667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
648,5.400000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
649,5.408333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
650,5.416667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
651,5.425000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
652,5.433333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
653,5.441667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
654,5.450000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
655,5.458333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
656,5.466667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
657,5.475000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
658,5.483333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
659,5.491667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
660,5.500000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
661,5.508333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
662,5.516667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
663,5.525000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
664,5.533333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
665,5.541667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
666,5.550000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
667,5.558333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
668,5.566667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
669,5.575000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
670,5.583333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
671,5.591667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
672,5.600000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
673,5.608333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
674,5.616667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
675,5.625000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
676,5.633333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
677,5.641667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
678,5.650000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
679,5.658333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
680,5.666667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
681,5.675000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
682,5.683333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
683,5.691667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
684,5.700000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
685,5.708333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
686,5.716667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
687,5.725000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
688,5.733333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
689,5.741667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
690,5.750000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
691,5.758333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
692,5.766667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
693,5.775000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
694,5.783333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
695,5.791667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
696,5.800000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
697,5.808333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
698,5.816667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
699,5.825000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
700,5.833333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
701,5.841667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
702,5.850000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
703,5.858333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
704,5.866667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
705,5.875000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
706,5.883333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
707,5.891667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
708,5.900000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
709,5.908333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
710,5.916667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
711,5.925000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
712,5.933333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
713,5.941667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
714,5.950000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
715,5.958333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
716,5.966667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
717,5.975000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
718,5.983333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
719,5.991667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
720,6.000000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
721,6.008333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
722,6.016667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
723,6.025000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
724,6.033333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
725,6.041667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
726,6.050000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
727,6.058333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
728,6.066667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
729,6.075000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
730,6.083333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
731,6.091667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
732,6.100000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
733,6.108333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
734,6.116667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
735,6.125000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
736,6.133333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
737,6.141667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
738,6.150000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
739,6.158333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
740,6.166667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
741,6.175000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
742,6.183333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
743,6.191667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
744,6.200000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
745,6.208333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
746,6.216667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
747,6.225000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
748,6.233333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
749,6.241667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
750,6.250000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
751,6.258333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
752,6.266667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
753,6.275000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
754,6.283333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
755,6.291667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
756,6.300000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
757,6.308333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
758,6.316667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
759,6.325000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
760,6.333333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
761,6.341667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
762,6.350000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
763,6.358333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
764,6.366667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
765,6.375000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
766,6.383333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
767,6.391667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
768,6.400000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
769,6.408333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
770,6.416667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
771,6.425000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
772,6.433333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
773,6.441667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
774,6.450000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
775,6.458333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
776,6.466667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
777,6.475000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
778,6.483333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
779,6.491667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
780,6.500000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
781,6.508333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
782,6.516667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
783,6.525000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
784,6.533333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
785,6.541667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
786,6.550000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
787,6.558333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
788,6.566667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
789,6.575000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
790,6.583333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
791,6.591667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
792,6.600000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
793,6.608333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
794,6.616667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
795,6.625000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
796,6.633333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
797,6.641667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
798,6.650000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
799,6.658333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
800,6.666667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
801,6.675000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
802,6.683333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
803,6.691667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
804,6.700000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
805,6.708333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
806,6.716667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
807,6.725000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
808,6.733333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
809,6.741667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
810,6.750000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
811,6.758333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
812,6.766667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
813,6.775000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
814,6.783333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
815,6.791667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
816,6.800000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
817,6.808333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
818,6.816667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
819,6.825000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
820,6.833333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
821,6.841667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
822,6.850000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
823,6.858333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
824,6.866667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
825,6.875000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
826,6.883333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
827,6.891667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
828,6.900000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
829,6.908333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
830,6.916667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
831,6.925000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
832,6.933333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
833,6.941667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
834,6.950000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
835,6.958333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
836,6.966667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
837,6.975000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
838,6.983333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
839,6.991667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
840,7.000000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
841,7.008333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
842,7.016667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
843,7.025000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
844,7.033333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
845,7.041667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
846,7.050000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
847,7.058333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
848,7.066667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
849,7.075000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
850,7.083333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
851,7.091667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
852,7.100000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
853,7.108333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
854,7.116667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
855,7.125000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
856,7.133333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
857,7.141667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
858,7.150000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
859,7.158333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
860,7.166667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
861,7.175000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
862,7.183333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
863,7.191667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
864,7.200000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
865,7.208333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
866,7.216667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
867,7.225000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
868,7.233333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
869,7.241667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
870,7.250000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
871,7.258333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
872,7.266667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
873,7.275000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
874,7.283333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
875,7.291667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
876,7.300000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
877,7.308333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
878,7.316667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
879,7.325000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
880,7.333333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
881,7.341667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
882,7.350000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
883,7.358333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
884,7.366667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
885,7.375000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
886,7.383333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
887,7.391667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
888,7.400000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
889,7.408333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
890,7.416667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
891,7.425000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
892,7.433333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
893,7.441667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
894,7.450000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
895,7.458333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
896,7.466667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
897,7.475000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
898,7.483333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
899,7.491667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
900,7.500000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
901,7.508333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
902,7.516667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
903,7.525000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
904,7.533333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
905,7.541667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
906,7.550000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
907,7.558333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
908,7.566667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
909,7.575000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
910,7.583333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
911,7.591667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
912,7.600000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
913,7.608333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
914,7.616667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
915,7.625000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
916,7.633333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
917,7.641667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
918,7.650000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
919,7.658333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
920,7.666667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
921,7.675000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
922,7.683333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
923,7.691667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
924,7.700000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
925,7.708333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
926,7.716667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
927,7.725000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
928,7.733333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
929,7.741667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
930,7.750000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
931,7.758333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
932,7.766667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
933,7.775000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
934,7.783333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
935,7.791667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
936,7.800000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
937,7.808333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
938,7.816667,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
939,7.825000,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
940,7.833333,-38.800858,1.938133,-38.112221,-16.051153,-90.266121,398.210785
