Time,Hex Data,fxBias,fyBias,fxBias,txBias,tyBias,tzBias
616257.9858735,0,    65,    54,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.25232044696764894
616257.9859106,0,    64,    55,   124,   -77,   -24,   -28,26.829570314112356,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.0017076,0,    65,    55,   124,   -77,   -24,   -26,26.416807693895244,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.25232044696764894
616258.0326908,0,    65,    55,   123,   -77,   -24,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.23429755789853113
616258.0328374,0,    64,    55,   124,   -77,   -24,   -28,26.829570314112356,22.701944111941224,50.769802286704916,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.0328871,0,    65,    54,   122,   -77,   -23,   -27,26.416807693895244,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.25232044696764894
616258.0636183,0,    65,    55,   123,   -76,   -24,   -26,26.829570314112356,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.0637567,0,    65,    55,   123,   -78,   -24,   -26,26.829570314112356,22.701944111941224,50.769802286704916,-0.6848697846264756,-0.21627466882941335,-0.23429755789853113
616258.0955441,0,    65,    55,   124,   -77,   -24,   -27,26.829570314112356,22.701944111941224,50.769802286704916,-0.7028926736955934,-0.21627466882941335,-0.23429755789853113
616258.0956612,0,    65,    54,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.0956974,0,    65,    54,   124,   -78,   -24,   -27,26.829570314112356,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.1115939,0,    65,    55,   122,   -77,   -23,   -27,26.829570314112356,22.28918149172411,51.18256490692203,-0.7028926736955934,-0.21627466882941335,-0.24330900243309003
616258.111764,0,    64,    54,   122,   -77,   -23,   -28,26.829570314112356,22.701944111941224,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.1425277,0,    65,    55,   123,   -76,   -24,   -28,26.416807693895244,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.25232044696764894
616258.1426422,0,    65,    55,   123,   -76,   -24,   -26,26.829570314112356,22.701944111941224,50.769802286704916,-0.6848697846264756,-0.21627466882941335,-0.25232044696764894
616258.1745014,0,    65,    56,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,50.769802286704916,-0.6848697846264756,-0.21627466882941335,-0.23429755789853113
616258.1747088,0,    65,    55,   124,   -77,   -24,   -28,26.829570314112356,23.114706732158336,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.1747539,0,    65,    54,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.25232044696764894
616258.1904909,0,    65,    56,   123,   -76,   -24,   -27,26.829570314112356,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.2214998,0,    66,    55,   124,   -77,   -24,   -27,26.829570314112356,23.114706732158336,50.769802286704916,-0.6848697846264756,-0.21627466882941335,-0.24330900243309003
616258.2216479,0,    65,    55,   124,   -77,   -24,   -27,27.24233293432947,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.2217009,0,    65,    54,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.252526,0,    64,    53,   122,   -78,   -23,   -27,26.829570314112356,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.2526341,0,    66,    56,   124,   -77,   -24,   -26,26.416807693895244,21.876418871507,50.35703966648781,-0.7028926736955934,-0.20726322429485447,-0.24330900243309003
616258.2526796,0,    65,    56,   123,   -76,   -24,   -27,27.24233293432947,23.114706732158336,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.23429755789853113
616258.2844695,0,    65,    55,   123,   -78,   -24,   -27,26.829570314112356,23.114706732158336,50.769802286704916,-0.6848697846264756,-0.21627466882941335,-0.24330900243309003
616258.2846101,0,    65,    55,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,50.769802286704916,-0.7028926736955934,-0.21627466882941335,-0.24330900243309003
616258.300395,0,    65,    55,   123,   -78,   -24,   -26,26.829570314112356,22.701944111941224,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.3005009,0,    65,    55,   124,   -77,   -24,   -27,26.829570314112356,22.701944111941224,50.769802286704916,-0.7028926736955934,-0.21627466882941335,-0.23429755789853113
616258.3313687,0,    65,    54,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.3314864,0,    65,    55,   123,   -78,   -24,   -27,26.829570314112356,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.3625098,0,    65,    56,   124,   -77,   -24,   -27,26.829570314112356,22.701944111941224,50.769802286704916,-0.7028926736955934,-0.21627466882941335,-0.24330900243309003
616258.3626674,0,    65,    55,   124,   -77,   -24,   -27,26.829570314112356,23.114706732158336,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.3627132,0,    65,    54,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.393525,0,    65,    55,   124,   -77,   -24,   -27,26.829570314112356,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.3936375,0,    65,    55,   123,   -78,   -24,   -26,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.3936891,0,    65,    55,   124,   -77,   -24,   -26,26.829570314112356,22.701944111941224,50.769802286704916,-0.7028926736955934,-0.21627466882941335,-0.23429755789853113
616258.4243592,0,    64,    54,   124,   -77,   -24,   -28,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.23429755789853113
616258.4245164,0,    65,    54,   124,   -77,   -23,   -26,26.416807693895244,22.28918149172411,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.25232044696764894
616258.4562976,0,    65,    55,   124,   -77,   -24,   -26,26.829570314112356,22.28918149172411,51.18256490692203,-0.6938812291610346,-0.20726322429485447,-0.23429755789853113
616258.4564133,0,    65,    55,   124,   -77,   -24,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.23429755789853113
616258.4564426,0,    64,    54,   122,   -77,   -23,   -28,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.4724723,0,    65,    55,   124,   -77,   -24,   -27,26.416807693895244,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.25232044696764894
616258.5033366,0,    65,    55,   121,   -77,   -24,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.5034575,0,    65,    55,   123,   -76,   -24,   -28,26.829570314112356,22.701944111941224,49.94427704627069,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.503496,0,    64,    54,   122,   -77,   -23,   -28,26.829570314112356,22.701944111941224,50.769802286704916,-0.6848697846264756,-0.21627466882941335,-0.25232044696764894
616258.5343052,0,    64,    54,   124,   -78,   -24,   -27,26.416807693895244,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.25232044696764894
616258.5344151,0,    65,    56,   124,   -77,   -24,   -27,26.416807693895244,22.28918149172411,51.18256490692203,-0.7028926736955934,-0.21627466882941335,-0.24330900243309003
616258.5344577,0,    65,    55,   124,   -77,   -24,   -26,26.829570314112356,23.114706732158336,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.5652795,0,    64,    54,   123,   -77,   -23,   -28,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.23429755789853113
616258.5653846,0,    64,    54,   122,   -77,   -23,   -28,26.416807693895244,22.28918149172411,50.769802286704916,-0.6938812291610346,-0.20726322429485447,-0.25232044696764894
616258.5965107,0,    65,    56,   123,   -76,   -24,   -27,26.416807693895244,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.25232044696764894
616258.5966639,0,    65,    55,   124,   -77,   -24,   -27,26.829570314112356,23.114706732158336,50.769802286704916,-0.6848697846264756,-0.21627466882941335,-0.24330900243309003
616258.5967121,0,    65,    54,   122,   -77,   -23,   -27,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.24330900243309003
616258.627108,0,    65,    55,   124,   -77,   -24,   -28,26.829570314112356,22.28918149172411,50.35703966648781,-0.6938812291610346,-0.20726322429485447,-0.24330900243309003
616258.627234,0,    65,    54,   125,   -77,   -23,   -26,26.829570314112356,22.701944111941224,51.18256490692203,-0.6938812291610346,-0.21627466882941335,-0.25232044696764894
