Format Version,1.25,Take Name,Take 2025-06-05 03.55.40 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-06-05 03.55.41.085 PM,Capture Start Frame,158944,Total Frames in Take,4364,Total Exported Frames,4364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,key2,key2,key2,key2,key2,key2,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs,SyncLEDs
,ID,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,4ABBF7FD425E11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6,937E192C425F11F0B926ABA502A08FB6
,Parent,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3450,28.750000,3.904890,-0.437987,-0.532004,-16.145275,93.340668,404.335815,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3451,28.758333,3.810734,-0.437719,-0.558816,-16.159851,93.310486,404.364502,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3452,28.766667,3.840606,-0.454792,-0.585508,-16.160355,93.337273,404.352112,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3453,28.775000,3.728155,-0.563237,-0.607310,-16.114716,93.310089,404.308411,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3454,28.783333,3.824133,-0.739732,-0.619143,-16.065435,93.370026,404.270081,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3455,28.791667,3.894486,-0.914053,-0.634333,-16.017040,93.420456,404.246521,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3456,28.800000,3.843667,-1.060839,-0.657852,-15.981004,93.407997,404.264496,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3457,28.808333,3.889960,-1.160842,-0.671928,-15.943682,93.417236,404.228027,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3458,28.816667,3.912702,-1.181968,-0.686224,-15.956748,93.421326,404.224121,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3459,28.825000,3.910941,-1.210554,-0.711324,-15.968665,93.418388,404.247467,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3460,28.833333,3.897414,-1.239156,-0.747313,-16.000401,93.387627,404.245667,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3461,28.841667,3.756114,-1.275069,-0.785765,-16.050369,93.331261,404.331482,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3462,28.850000,3.581491,-1.287807,-0.838280,-16.073854,93.239006,404.337830,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3463,28.858333,3.712446,-1.285877,-0.857429,-16.090921,93.275917,404.309601,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3464,28.866667,3.688249,-1.274379,-0.871183,-16.105457,93.266281,404.319855,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3465,28.875000,3.705892,-1.283459,-0.853433,-16.097664,93.282021,404.344543,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3466,28.883333,3.720304,-1.301680,-0.804020,-16.061937,93.297722,404.332184,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3467,28.891667,3.715308,-1.335675,-0.743734,-16.027166,93.314331,404.349854,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3468,28.900000,3.705117,-1.388175,-0.693839,-15.982278,93.323204,404.347321,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3469,28.908333,3.775482,-1.441582,-0.628296,-15.911241,93.354172,404.354950,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3470,28.916667,3.719014,-1.488861,-0.573659,-15.857609,93.340569,404.361267,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3471,28.925000,3.673318,-1.541274,-0.505728,-15.785786,93.327026,404.367126,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3472,28.933333,3.704965,-1.531211,-0.433494,-15.736926,93.339226,404.333038,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3473,28.941667,3.653200,-1.514234,-0.390136,-15.700266,93.303467,404.308685,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3474,28.950000,3.632199,-1.538833,-0.364821,-15.673059,93.272560,404.312012,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3475,28.958333,3.702341,-1.547729,-0.355682,-15.653726,93.275887,404.288025,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3476,28.966667,3.659096,-1.519739,-0.381616,-15.667144,93.234558,404.270874,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3477,28.975000,3.661439,-1.536838,-0.407510,-15.677098,93.224716,404.311737,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3478,28.983333,3.672870,-1.511097,-0.450705,-15.694661,93.215614,404.296082,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3479,28.991667,3.672081,-1.522992,-0.474125,-15.711697,93.224045,404.323975,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3480,29.000000,3.677557,-1.534054,-0.512848,-15.731929,93.244667,404.354919,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3481,29.008333,3.676400,-1.557051,-0.517090,-15.748579,93.260422,404.392273,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3482,29.016667,3.667747,-1.544013,-0.535169,-15.760248,93.283096,404.372589,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3483,29.025000,3.745023,-1.547048,-0.539170,-15.769178,93.333237,404.380249,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3484,29.033333,3.702966,-1.538787,-0.551187,-15.773110,93.328995,404.364899,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3485,29.041667,3.683099,-1.538680,-0.558662,-15.783519,93.336372,404.384277,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3486,29.050000,3.674167,-1.582552,-0.557499,-15.777625,93.331802,404.378052,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3487,29.058333,3.664453,-1.564664,-0.550485,-15.770773,93.320938,404.391266,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3488,29.066667,3.679975,-1.557734,-0.548775,-15.775913,93.312775,404.401611,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3489,29.075000,3.551509,-1.559952,-0.546737,-15.762595,93.244713,404.374817,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3490,29.083333,3.640090,-1.602902,-0.522682,-15.741367,93.270164,404.391998,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3491,29.091667,3.695856,-1.606743,-0.518409,-15.727684,93.281349,404.379150,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3492,29.100000,3.768203,-1.626717,-0.511640,-15.719609,93.301765,404.354523,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3493,29.108333,3.553149,-1.614687,-0.547929,-15.743883,93.228813,404.403198,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3494,29.116667,3.693836,-1.603961,-0.563757,-15.748425,93.270424,404.338806,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3495,29.125000,3.712947,-1.596571,-0.612839,-15.790321,93.295647,404.334869,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3496,29.133333,3.801955,-1.559023,-0.661908,-15.844412,93.337730,404.312958,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3497,29.141667,3.851612,-1.499843,-0.732264,-15.905771,93.360023,404.292877,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3498,29.150000,3.836939,-1.469227,-0.787026,-15.952626,93.352768,404.293640,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3499,29.158333,3.810383,-1.470672,-0.787599,-15.964128,93.307198,404.285553,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3500,29.166667,3.616659,-1.484546,-0.781004,-15.952535,93.173233,404.298828,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3501,29.175000,3.584094,-1.518581,-0.725386,-15.944049,93.074783,404.303192,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3502,29.183333,3.608288,-1.543301,-0.674123,-15.915830,92.993370,404.315796,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3503,29.191667,3.600912,-1.588206,-0.632050,-15.869875,92.938622,404.327667,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3504,29.200000,3.583369,-1.565011,-0.578827,-15.833175,92.961296,404.335144,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3505,29.208333,3.589930,-1.575096,-0.499927,-15.762225,92.999283,404.352356,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3506,29.216667,3.679251,-1.546807,-0.401524,-15.655190,93.059494,404.301025,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3507,29.225000,3.716375,-1.553476,-0.317352,-15.576638,93.082809,404.282928,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3508,29.233333,3.692510,-1.520251,-0.258904,-15.530629,93.077583,404.287872,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3509,29.241667,3.639372,-1.467752,-0.201063,-15.514872,93.084808,404.317200,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3510,29.250000,3.628244,-1.429319,-0.174574,-15.501766,93.100906,404.342804,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3511,29.258333,3.508368,-1.400444,-0.172906,-15.483364,93.088783,404.363037,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3512,29.266667,3.555980,-1.353392,-0.188720,-15.487869,93.162865,404.375366,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3513,29.275000,3.595342,-1.338726,-0.201531,-15.493639,93.214790,404.380310,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3514,29.283333,3.480770,-1.329808,-0.230540,-15.524714,93.154434,404.398407,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3515,29.291667,3.546101,-1.301410,-0.250838,-15.541146,93.169823,404.367249,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3516,29.300000,3.476230,-1.254251,-0.287321,-15.589410,93.156738,404.400665,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3517,29.308333,3.564564,-1.221179,-0.316025,-15.628295,93.176804,404.391113,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3518,29.316667,3.631092,-1.149857,-0.369753,-15.692322,93.203957,404.387695,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3519,29.325000,3.657096,-1.018636,-0.473320,-15.793349,93.228035,404.411011,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3520,29.333333,3.653460,-0.820186,-0.601641,-15.944280,93.220139,404.407623,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3521,29.341667,3.611031,-0.624591,-0.764158,-16.095778,93.213997,404.417084,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3522,29.350000,3.434733,-0.419007,-0.930213,-16.268902,93.160332,404.439850,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3523,29.358333,3.551507,-0.221555,-1.080689,-16.448307,93.220306,404.479858,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3524,29.366667,3.621305,-0.161236,-1.215335,-16.547909,93.263687,404.486053,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3525,29.375000,3.635174,-0.129122,-1.333887,-16.611462,93.278717,404.442047,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3526,29.383333,3.665208,-0.059827,-1.402027,-16.670631,93.302422,404.431519,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3527,29.391667,3.640548,-0.060817,-1.433118,-16.666826,93.289474,404.366577,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3528,29.400000,3.574895,-0.066329,-1.448563,-16.667618,93.263657,404.344330,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3529,29.408333,3.665245,-0.046573,-1.437707,-16.698549,93.315254,404.417053,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3530,29.416667,3.651684,-0.082230,-1.413429,-16.650007,93.283859,404.358948,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3531,29.425000,3.662050,-0.077863,-1.396761,-16.675764,93.282936,404.405029,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3532,29.433333,3.686358,-0.082632,-1.369944,-16.659458,93.289215,404.421173,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3533,29.441667,3.747064,-0.091470,-1.317779,-16.626757,93.284042,404.409821,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3534,29.450000,3.756959,-0.147512,-1.256485,-16.575272,93.272453,404.410431,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3535,29.458333,3.676646,-0.213312,-1.187677,-16.527369,93.242493,404.441864,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3536,29.466667,3.654888,-0.291149,-1.120353,-16.458376,93.239624,404.455902,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3537,29.475000,3.685704,-0.419131,-1.044162,-16.368258,93.250366,404.426086,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3538,29.483333,3.698578,-0.570372,-0.963464,-16.257526,93.264427,404.361694,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3539,29.491667,3.786419,-0.737867,-0.866674,-16.135811,93.301697,404.344543,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3540,29.500000,3.832677,-0.844561,-0.772572,-16.035372,93.319656,404.307434,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3541,29.508333,3.831808,-0.861694,-0.675130,-15.970761,93.315933,404.276306,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3542,29.516667,3.864548,-0.911363,-0.536006,-15.879918,93.315598,404.294037,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3543,29.525000,3.823152,-1.018460,-0.435059,-15.781782,93.296799,404.275879,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3544,29.533333,3.922094,-1.202142,-0.336813,-15.640566,93.308777,404.206879,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3545,29.541667,3.975576,-1.310830,-0.245555,-15.550537,93.305672,404.173218,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3546,29.550000,4.008098,-1.314927,-0.187567,-15.517509,93.297546,404.172058,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3547,29.558333,4.038612,-1.314706,-0.152248,-15.493902,93.292198,404.161163,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3548,29.566667,4.059705,-1.317550,-0.131715,-15.477944,93.280334,404.127930,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3549,29.575000,4.122903,-1.326169,-0.112036,-15.477751,93.292366,404.097870,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3550,29.583333,4.245071,-1.306064,-0.087760,-15.489546,93.311005,404.050262,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3551,29.591667,4.393410,-1.257538,-0.068517,-15.514966,93.319733,403.990753,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3552,29.600000,4.495192,-1.241995,-0.056721,-15.535522,93.312691,403.948578,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3553,29.608333,4.517587,-1.236289,-0.061838,-15.550513,93.281776,403.935486,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3554,29.616667,4.576563,-1.250888,-0.049272,-15.543423,93.266991,403.857452,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3555,29.625000,4.675765,-1.291819,-0.042583,-15.523990,93.276482,403.826477,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3556,29.633333,4.723659,-1.337472,-0.028882,-15.509420,93.270264,403.787415,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3557,29.641667,4.818197,-1.436292,-0.001711,-15.466623,93.280861,403.729004,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3558,29.650000,4.977214,-1.553553,0.029488,-15.412825,93.285736,403.646637,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3559,29.658333,5.147941,-1.675827,0.049454,-15.381057,93.267189,403.591034,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3560,29.666667,5.253463,-1.751805,0.039505,-15.386879,93.218887,403.546387,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3561,29.675000,5.332396,-1.796742,0.019581,-15.397180,93.187393,403.505249,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3562,29.683333,5.433669,-1.733722,-0.036570,-15.446547,93.160675,403.428497,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3563,29.691667,5.560900,-1.649458,-0.102631,-15.520273,93.117676,403.341736,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3564,29.700000,5.706745,-1.616889,-0.202660,-15.591923,93.032173,403.272186,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3565,29.708333,5.826317,-1.681063,-0.339446,-15.614117,92.893982,403.202637,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3566,29.716667,5.923708,-1.725552,-0.460861,-15.676946,92.740898,403.138184,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3567,29.725000,5.876438,-1.663784,-0.585619,-15.787605,92.598679,403.175659,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3568,29.733333,5.856917,-1.638503,-0.670117,-15.840163,92.467064,403.129974,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3569,29.741667,5.878582,-1.571706,-0.725699,-15.889590,92.359001,403.103973,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3570,29.750000,5.881380,-1.551173,-0.767122,-15.934235,92.253014,403.130188,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3571,29.758333,5.882769,-1.608382,-0.794786,-15.938997,92.129364,403.148254,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3572,29.766667,5.873342,-1.648298,-0.827597,-15.949437,91.972366,403.182465,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3573,29.775000,5.824510,-1.618944,-0.866325,-15.984479,91.743813,403.162018,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3574,29.783333,5.737639,-1.563053,-0.911649,-16.056257,91.469376,403.201141,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3575,29.791667,5.688824,-1.558057,-0.957702,-16.099245,91.216110,403.221985,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3576,29.800000,5.644051,-1.526057,-0.995775,-16.145300,90.987610,403.247559,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3577,29.808333,5.657890,-1.488572,-1.016637,-16.191959,90.732376,403.304535,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3578,29.816667,5.634189,-1.414677,-1.070733,-16.238115,90.432541,403.307465,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3579,29.825000,5.514591,-1.385489,-1.102061,-16.301865,90.123695,403.415924,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3580,29.833333,5.094550,-1.374256,-1.146177,-16.328554,89.667801,403.502838,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3581,29.841667,4.927664,-1.369912,-1.187022,-16.326733,89.406837,403.526154,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3582,29.850000,4.750916,-1.346033,-1.188807,-16.350073,89.297424,403.644867,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3583,29.858333,4.689753,-1.414867,-1.176042,-16.302462,89.267113,403.660095,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3584,29.866667,4.709654,-1.461462,-1.140994,-16.270039,89.327103,403.739014,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3585,29.875000,4.524037,-1.589440,-1.126107,-16.209373,89.266495,403.722809,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3586,29.883333,4.615526,-1.733403,-1.090683,-16.151779,89.312027,403.737976,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3587,29.891667,4.499322,-1.783269,-1.100423,-16.163496,89.279373,403.829376,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3588,29.900000,4.525092,-1.773272,-1.084323,-16.172712,89.288353,403.869049,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3589,29.908333,4.541572,-1.756669,-1.085688,-16.176895,89.265053,403.864838,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3590,29.916667,4.533250,-1.720144,-1.113949,-16.203150,89.230972,403.866913,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3591,29.925000,4.369345,-1.718773,-1.148033,-16.208469,89.145309,403.852600,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3592,29.933333,4.427783,-1.687210,-1.193594,-16.267933,89.150795,403.889557,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3593,29.941667,4.501062,-1.669159,-1.226971,-16.302546,89.177223,403.885345,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3594,29.950000,4.535489,-1.653993,-1.257998,-16.325806,89.195526,403.878479,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3595,29.958333,4.408801,-1.649858,-1.295836,-16.314625,89.143280,403.832428,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3596,29.966667,4.428440,-1.617932,-1.332324,-16.368788,89.178589,403.879730,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3597,29.975000,4.352170,-1.619630,-1.371056,-16.366840,89.148346,403.833618,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3598,29.983333,4.355907,-1.598991,-1.401271,-16.393902,89.161583,403.812683,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3599,29.991667,4.383281,-1.551816,-1.441015,-16.449980,89.182549,403.794373,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3600,30.000000,4.414670,-1.507668,-1.482826,-16.513510,89.184448,403.792786,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3601,30.008333,4.441805,-1.449995,-1.516907,-16.575783,89.184189,403.770874,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3602,30.016667,4.417381,-1.384329,-1.552972,-16.650181,89.167488,403.793732,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3603,30.025000,4.462235,-1.325498,-1.578754,-16.684748,89.162621,403.759277,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3604,30.033333,4.502079,-1.298480,-1.593733,-16.702871,89.154549,403.715790,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3605,30.041667,4.529468,-1.270850,-1.604194,-16.714554,89.154694,403.702271,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3606,30.050000,4.692868,-1.264025,-1.600572,-16.708542,89.212372,403.658691,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3607,30.058333,4.729278,-1.258857,-1.604457,-16.711432,89.228813,403.618683,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3608,30.066667,4.760821,-1.228745,-1.611966,-16.732000,89.238342,403.604553,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3609,30.075000,4.681240,-1.190696,-1.624777,-16.777401,89.205902,403.642700,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3610,30.083333,4.833948,-1.201355,-1.615481,-16.764162,89.235672,403.560425,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3611,30.091667,4.852765,-1.204041,-1.610192,-16.790077,89.241638,403.582001,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3612,30.100000,4.757226,-1.211684,-1.600571,-16.789791,89.193481,403.602386,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3613,30.108333,4.876493,-1.277034,-1.555651,-16.726030,89.193924,403.537689,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3614,30.116667,4.905329,-1.348034,-1.529949,-16.688484,89.135735,403.507019,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3615,30.125000,4.843011,-1.398908,-1.515337,-16.662348,89.023811,403.494141,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3616,30.133333,4.884469,-1.414283,-1.506168,-16.652575,88.955475,403.487885,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3617,30.141667,4.999078,-1.390296,-1.488311,-16.662943,88.931107,403.476746,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3618,30.150000,4.957684,-1.354157,-1.492325,-16.671515,88.805260,403.449921,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3619,30.158333,4.981388,-1.317285,-1.509141,-16.695354,88.680916,403.458557,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3620,30.166667,5.091816,-1.282314,-1.512668,-16.710861,88.589569,403.448059,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3621,30.175000,4.995037,-1.206498,-1.541149,-16.774199,88.410675,403.499634,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3622,30.183333,5.012938,-1.159900,-1.542433,-16.789288,88.265419,403.484100,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3623,30.191667,5.055968,-1.163179,-1.541083,-16.776724,88.087143,403.467926,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3624,30.200000,5.094462,-1.277266,-1.524420,-16.711695,87.789444,403.412842,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3625,30.208333,5.150197,-1.331977,-1.542260,-16.700291,87.480850,403.415497,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3626,30.216667,5.079482,-1.336784,-1.561221,-16.678396,87.095268,403.377686,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3627,30.225000,5.114511,-1.266672,-1.586284,-16.750111,86.767891,403.418915,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
3628,30.233333,5.191120,-1.147890,-1.608860,-16.792002,86.383629,403.358307,6.652962,-3.651493,-8.977588,1.638925,-80.756882,710.263977
