Time, Fx, Fy, Fz, Tx, Ty, Tz
17:03:07.815129,-0.0,0.4127626202171122,0.0,-0.0,-0.0,0.0
17:03:07.815129,-0.0,-0.0,-0.41276262021711574,-0.009011444534558932,-0.0,0.0
17:03:07.830131,0.4127626202171122,-0.0,0.41276262021711574,0.009011444534558932,-0.0,0.0
17:03:07.846567,-0.4127626202171122,-0.4127626202171122,0.0,-0.0,-0.0,0.0
17:03:07.879310,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.0,0.0
17:03:07.879310,0.4127626202171122,-0.4127626202171122,0.41276262021711574,0.009011444534558932,-0.0,0.0
17:03:07.879310,-0.4127626202171122,-0.0,0.41276262021710863,-0.009011444534558932,-0.0,0.01802288906911781
17:03:07.908989,-0.0,0.4127626202171122,-0.8255252404342244,0.009011444534558932,0.009011444534558877,-0.009011444534558904
17:03:07.911620,0.4127626202171122,-0.4127626202171122,0.41276262021711574,-0.0,-0.009011444534558877,-0.009011444534558904
17:03:07.913116,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:07.941383,-0.4127626202171122,-0.4127626202171122,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.009011444534558904
17:03:07.941383,0.4127626202171122,-0.0,0.0,-0.018022889069117864,-0.0,0.0
17:03:07.971651,-0.0,0.4127626202171122,-0.41276262021711574,0.009011444534558932,-0.009011444534558904,-0.01802288906911778
17:03:07.971651,-0.0,-0.0,-0.41276262021711574,0.009011444534558932,-0.0,0.009011444534558877
17:03:07.971651,-0.0,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:07.986001,-0.4127626202171122,-0.0,-0.41276262021711574,-0.0,0.009011444534558877,0.009011444534558904
17:03:08.004085,-0.0,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:08.005101,0.4127626202171122,0.4127626202171122,0.0,-0.009011444534558932,-0.01802288906911778,0.0
17:03:08.035194,-0.4127626202171122,-0.4127626202171122,0.8255252404342244,-0.0,0.01802288906911778,0.009011444534558904
17:03:08.036691,0.4127626202171122,-0.0,-0.41276262021710863,0.009011444534558932,-0.009011444534558877,0.0
17:03:08.062237,-0.0,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:08.067735,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:08.069701,-0.4127626202171122,-0.0,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.0
17:03:08.092622,-0.0,-0.4127626202171122,0.0,-0.0,-0.0,0.009011444534558904
17:03:08.092622,0.4127626202171122,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:08.125018,-0.0,0.4127626202171122,-0.8255252404342315,-0.0,-0.009011444534558904,0.0
17:03:08.125018,-0.0,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:08.125018,-0.0,-0.0,0.0,-0.0,-0.0,0.009011444534558904
17:03:08.158129,-0.4127626202171122,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:08.160220,0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:08.160220,-0.4127626202171122,-0.0,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.009011444534558904
17:03:08.190106,-0.0,-0.8255252404342244,0.0,-0.009011444534558932,-0.0,0.0
17:03:08.192126,0.4127626202171122,0.4127626202171122,0.0,0.009011444534558932,-0.0,-0.009011444534558904
17:03:08.215536,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:08.215536,-0.0,-0.4127626202171122,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.0
17:03:08.223873,-0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.0,0.009011444534558904
17:03:08.233237,-0.0,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:08.248982,0.4127626202171122,-0.0,0.0,-0.0,-0.009011444534558904,0.0
17:03:08.248982,-0.0,-0.4127626202171122,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.0
17:03:08.281198,-0.4127626202171122,-0.0,-0.41276262021711574,-0.0,0.009011444534558877,0.009011444534558904
17:03:08.281198,-0.0,-0.0,0.0,-0.009011444534558932,-0.009011444534558877,-0.009011444534558904
17:03:08.314131,-0.0,0.4127626202171122,0.41276262021711574,-0.0,-0.0,0.0
17:03:08.316933,-0.0,-0.0,-0.41276262021711574,-0.0,-0.0,0.0
17:03:08.318948,0.4127626202171122,-0.4127626202171122,0.0,-0.0,-0.009011444534558904,0.009011444534558904
17:03:08.348098,-0.0,-0.0,0.41276262021711574,0.009011444534558932,0.009011444534558904,-0.009011444534558904
17:03:08.348098,-0.0,0.4127626202171122,-0.8255252404342315,-0.0,-0.009011444534558904,0.0
17:03:08.348098,-0.0,-0.4127626202171122,0.41276262021711574,-0.0,0.01802288906911778,0.0
17:03:08.380273,-0.4127626202171122,-0.0,0.41276262021711574,-0.0,-0.009011444534558877,0.01802288906911781
17:03:08.380273,-0.0,-0.4127626202171122,0.41276262021710863,-0.009011444534558932,-0.0,-0.009011444534558904
17:03:08.380273,-0.0,0.8255252404342244,-0.8255252404342244,-0.0,-0.0,-0.009011444534558904
17:03:08.405986,0.4127626202171122,-0.4127626202171122,0.41276262021711574,0.009011444534558932,-0.0,0.0
17:03:08.413942,-0.4127626202171122,-0.0,-0.41276262021711574,-0.009011444534558932,-0.0,0.0
17:03:08.424870,0.4127626202171122,-0.0,0.41276262021711574,0.009011444534558932,-0.0,0.009011444534558904
17:03:08.429338,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,-0.009011444534558904
17:03:08.456874,-0.0,-0.0,0.0,0.009011444534558932,-0.0,0.0
17:03:08.462528,-0.4127626202171122,-0.4127626202171122,0.41276262021711574,-0.0,0.009011444534558904,0.009011444534558904
17:03:08.472892,0.4127626202171122,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:08.477955,-0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.0,0.0
17:03:08.506195,0.4127626202171122,-0.4127626202171122,0.41276262021711574,0.009011444534558932,-0.0,0.0
17:03:08.506195,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.009011444534558904
17:03:08.537143,-0.4127626202171122,-0.4127626202171122,-0.41276262021711574,-0.0,0.01802288906911778,0.0
17:03:08.537143,0.4127626202171122,-0.0,0.8255252404342315,0.009011444534558932,-0.009011444534558877,-0.009011444534558904
17:03:08.537143,-0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.0,0.0
17:03:08.563800,-0.0,-0.4127626202171122,-0.41276262021711574,-0.0,-0.0,0.0
17:03:08.571110,-0.0,-0.0,0.8255252404342315,0.009011444534558932,-0.0,0.009011444534558904
17:03:08.571110,0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,-0.009011444534558904
17:03:08.578594,-0.0,-0.0,-0.8255252404342244,-0.0,-0.0,0.0
17:03:08.594340,-0.0,-0.0,1.23828786065134,0.009011444534558932,0.009011444534558904,-0.009011444534558877
17:03:08.628056,-0.0,-0.4127626202171122,0.0,-0.0,-0.0,0.009011444534558877
17:03:08.628056,-0.4127626202171122,0.4127626202171122,-0.8255252404342315,-0.0,-0.009011444534558904,0.0
17:03:08.635583,0.4127626202171122,-0.0,1.23828786065134,-0.0,-0.0,0.0
17:03:08.662818,-0.4127626202171122,-0.4127626202171122,-0.41276262021710863,-0.0,0.009011444534558904,0.01802288906911781
17:03:08.662818,-0.0,-0.4127626202171122,0.0,-0.009011444534558932,-0.0,-0.009011444534558904
17:03:08.662818,0.4127626202171122,0.4127626202171122,0.0,0.009011444534558932,-0.0,-0.009011444534558904
17:03:08.693940,-0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.0,0.0
17:03:08.694431,-0.0,-0.4127626202171122,0.0,-0.0,-0.0,0.009011444534558904
17:03:08.718913,-0.0,-0.0,0.0,-0.0,-0.0,0.0
17:03:08.726695,-0.0,0.4127626202171122,0.0,-0.0,-0.0,-0.009011444534558904
17:03:08.728016,0.4127626202171122,-0.0,-0.41276262021711574,0.009011444534558932,-0.009011444534558904,0.0
17:03:08.752597,-0.0,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:08.752597,-0.4127626202171122,-0.0,-0.41276262021711574,-0.0,0.009011444534558877,0.009011444534558904
17:03:08.759962,0.4127626202171122,0.4127626202171122,0.0,-0.009011444534558932,-0.01802288906911778,-0.009011444534558904
17:03:08.785109,-0.0,-0.4127626202171122,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.0
17:03:08.785109,-0.4127626202171122,-0.0,0.0,-0.0,-0.0,0.01802288906911781
17:03:08.810795,-0.0,-0.0,0.0,-0.0,-0.0,-0.01802288906911781
17:03:08.820564,0.4127626202171122,-0.0,0.0,-0.0,-0.0,0.0
17:03:08.820564,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:08.844515,-0.4127626202171122,-0.8255252404342244,0.41276262021711574,-0.0,0.009011444534558904,0.009011444534558904
17:03:08.844515,0.4127626202171122,0.4127626202171122,-0.41276262021711574,0.009011444534558932,0.009011444534558877,0.0
17:03:08.852119,-0.0,-0.0,0.41276262021711574,-0.0,-0.009011444534558877,-0.009011444534558904
17:03:08.877757,-0.0,0.4127626202171122,-0.8255252404342315,-0.0,-0.009011444534558904,0.0
17:03:08.877757,-0.0,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:08.893685,-0.0,-0.0,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.009011444534558904
17:03:08.893685,-0.4127626202171122,-0.0,0.41276262021711574,0.009011444534558932,0.009011444534558904,-0.009011444534558904
17:03:08.910687,-0.0,0.4127626202171122,0.0,-0.0,-0.0,0.0
17:03:08.942766,-0.0,-0.0,0.0,-0.0,-0.0,0.009011444534558904
17:03:08.943291,-0.0,-0.4127626202171122,0.0,-0.0,-0.0,0.0
17:03:08.943291,0.4127626202171122,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:08.968730,-0.0,-0.0,0.0,-0.0,-0.0,0.0
17:03:08.976724,-0.4127626202171122,0.4127626202171122,0.0,-0.0,-0.0,0.0
17:03:09.001992,-0.0,-0.4127626202171122,0.0,-0.0,-0.0,0.009011444534558904
17:03:09.006957,0.4127626202171122,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:09.009339,-0.0,0.4127626202171122,-0.8255252404342315,-0.0,-0.009011444534558904,0.0
17:03:09.034957,-0.0,-0.0,0.41276262021711574,-0.009011444534558932,-0.0,0.0
17:03:09.034957,-0.4127626202171122,-0.4127626202171122,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.0
17:03:09.034957,-0.0,-0.0,0.0,-0.0,-0.0,0.009011444534558904
17:03:09.066979,-0.0,0.4127626202171122,0.0,-0.0,-0.0,-0.009011444534558904
17:03:09.067633,-0.0,-0.0,0.0,-0.0,-0.0,0.009011444534558904
17:03:09.092186,-0.0,-0.4127626202171122,0.0,-0.0,-0.0,-0.009011444534558904
17:03:09.100166,0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:09.101622,-0.0,-0.0,-0.41276262021711574,0.009011444534558932,-0.0,0.0
17:03:09.126019,-0.0,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:09.126019,-0.4127626202171122,-0.0,0.0,-0.018022889069117864,-0.0,0.01802288906911781
17:03:09.126019,-0.0,0.4127626202171122,-0.41276262021711574,0.009011444534558932,-0.0,-0.01802288906911781
17:03:09.159099,0.4127626202171122,-0.0,-0.41276262021711574,0.009011444534558932,-0.009011444534558904,0.0
17:03:09.160627,-0.0,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:09.175561,-0.4127626202171122,-0.0,0.0,-0.0,-0.0,0.009011444534558904
17:03:09.176575,-0.0,-0.0,-0.41276262021711574,-0.0,0.009011444534558877,-0.009011444534558904
17:03:09.192011,0.4127626202171122,-0.0,0.41276262021711574,-0.0,-0.009011444534558877,0.0
17:03:09.217510,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:09.224827,-0.4127626202171122,-0.8255252404342244,0.41276262021711574,-0.0,0.009011444534558904,0.009011444534558904
17:03:09.224827,0.4127626202171122,0.4127626202171122,0.0,0.009011444534558932,-0.0,-0.009011444534558904
17:03:09.250018,-0.0,0.4127626202171122,-0.8255252404342315,-0.0,-0.009011444534558904,0.0
17:03:09.250018,-0.0,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:09.283465,-0.4127626202171122,0.4127626202171122,0.0,-0.0,-0.0,0.009011444534558904
17:03:09.283465,-0.0,-0.4127626202171122,0.0,-0.0,-0.0,-0.009011444534558904
17:03:09.283465,0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:09.299592,-0.0,-0.0,0.0,-0.0,-0.0,0.0
17:03:09.316204,-0.4127626202171122,-0.8255252404342244,0.41276262021711574,-0.0,0.009011444534558904,0.009011444534558904
17:03:09.317303,-0.0,0.4127626202171122,0.41276262021710863,-0.0,-0.0,0.0
17:03:09.347522,0.4127626202171122,0.4127626202171122,-0.8255252404342244,-0.0,-0.009011444534558904,-0.009011444534558904
17:03:09.348157,-0.0,-0.0,-0.41276262021711574,0.009011444534558932,-0.0,0.0
17:03:09.376421,-0.4127626202171122,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:09.380948,0.4127626202171122,-0.0,0.0,-0.018022889069117864,-0.0,0.0
17:03:09.380948,-0.0,0.4127626202171122,-0.8255252404342315,0.018022889069117864,-0.009011444534558904,0.0
17:03:09.407338,-0.0,-0.4127626202171122,0.8255252404342315,-0.0,0.009011444534558904,0.0
17:03:09.407338,-0.4127626202171122,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.0,0.009011444534558904
17:03:09.413631,-0.0,-0.4127626202171122,0.0,0.009011444534558932,0.009011444534558877,0.0
17:03:09.438149,0.4127626202171122,-0.0,0.41276262021711574,-0.0,-0.009011444534558877,-0.009011444534558904
17:03:09.438149,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
17:03:09.471561,-0.4127626202171122,-0.4127626202171122,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.009011444534558904
17:03:09.472502,-0.0,-0.0,0.0,-0.0,-0.0,-0.009011444534558904
17:03:09.472502,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.0,0.0
17:03:09.496731,0.4127626202171122,-0.0,0.0,-0.0,-0.009011444534558904,0.0
17:03:09.505466,-0.0,-0.4127626202171122,0.41276262021711574,0.009011444534558932,0.009011444534558904,0.0
17:03:09.529194,-0.0,-0.0,0.0,-0.0,-0.0,0.0
17:03:09.529194,-0.0,0.4127626202171122,-0.41276262021711574,-0.009011444534558932,-0.009011444534558904,0.0
